"Model Year","Vehicle Manufacturer Name","Veh Mfr Code","Represented Test Veh Make","Represented Test Veh Model","Test Vehicle ID","Test Veh Configuration #","Test Veh Displacement (L)","Actual Tested Testgroup","Vehicle Type","Rated Horsepower","# of Cylinders and Rotors","Engine Code","Tested Transmission Type Code","Tested Transmission Type","# of Gears","Transmission Lockup?","Drive System Code","Drive System Description","Transmission Overdrive Code","Transmission Overdrive Desc","Equivalent Test Weight (lbs.)","Axle Ratio","N/V Ratio","Shift Indicator Light Use Cd","Shift Indicator Light Use Desc","Test Number","Test Originator","Analytically Derived FE?","ADFE Test Number","ADFE Total Road Load HP","ADFE Equiv. Test Weight (lbs.)","ADFE N/V Ratio","Test Procedure Cd","Test Procedure Description","Test Fuel Type Cd","Test Fuel Type Description","Test Category","THC (g/mi)","CO (g/mi)","CO2 (g/mi)","NOx (g/mi)","PM (g/mi)","CH4 (g/mi)","N2O (g/mi)","RND_ADJ_FE","FE_UNIT","FE Bag 1","FE Bag 2","FE Bag 3","FE Bag 4","DT-Inertia Work Ratio Rating","DT-Absolute Speed Change Ratg","DT-Energy Economy Rating","Target Coef A (lbf)","Target Coef B (lbf/mph)","Target Coef C (lbf/mph**2)","Set Coef A (lbf)","Set Coef B (lbf/mph)","Set Coef C (lbf/mph**2)","Aftertreatment Device Cd","Aftertreatment Device Desc","Police - Emergency Vehicle?","Averaging Group ID","Averaging Weighting Factor","Averaging Method Cd","Averging Method Desc"
2016,"BMW","BMX","BMW","328d","F099010",3,2,"EBMXV02.0N47","Car",183,4,"2.0-N47-F30","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",3750,2.81,25.1,"1","Not eqipped","EBMX10024743","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.02485,0.0386,240.2,0.0244,0.00061,0.01965,0.01,42.4,"MPG",41.5,40.51,46.89,,,,,47.1,-0.35,0.02079,17.1,-0.074,0.01688,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d","F099010",3,2,"EBMXV02.0N47","Car",183,4,"2.0-N47-F30","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",3750,2.81,25.1,"1","Not eqipped","EBMX10024743","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.02485,0.0386,240.2,0.0244,0.00061,0.01965,0.01,42.4,"MPG",41.5,40.51,46.89,,,,,47.1,-0.35,0.02079,17.1,-0.074,0.01688,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d","F099010",3,2,"EBMXV02.0N47","Car",183,4,"2.0-N47-F30","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",3750,2.81,25.1,"1","Not eqipped","EBMX10024744","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.00286,0.0087,158.15,0.0055,,0.00261,0.01,64.4,"MPG",,,,,,,,47.1,-0.35,0.02079,17.1,-0.074,0.01688,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d","F099010",3,2,"EBMXV02.0N47","Car",183,4,"2.0-N47-F30","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",3750,2.81,25.1,"1","Not eqipped","EBMX10024744","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.00286,0.0087,158.15,0.0055,,0.00261,0.01,64.4,"MPG",,,,,,,,47.1,-0.35,0.02079,17.1,-0.074,0.01688,"OC","Oxidation catalyst","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d","F099010",3,2,"EBMXV02.0N47","Car",183,4,"2.0-N47-F30","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",3750,2.81,25.1,"1","Not eqipped","EBMX10024744","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.00286,0.0087,158.15,0.0055,,0.00261,0.01,64.4,"MPG",,,,,,,,47.1,-0.35,0.02079,17.1,-0.074,0.01688,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d","F099010",3,2,"EBMXV02.0N47","Car",183,4,"2.0-N47-F30","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",3750,2.81,25.1,"1","Not eqipped","EBMX10024744","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.00286,0.0087,158.15,0.0055,,0.00261,0.01,64.4,"MPG",,,,,,,,47.1,-0.35,0.02079,17.1,-0.074,0.01688,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d","F099010",4,2,"EBMXV02.0N47","Car",183,4,"2.0-N47-F30","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",3750,2.81,25.1,"1","Not eqipped","EBMX10024688","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.00183,0.0086,156,0.0001,,0.00216,0.01,65.2,"MPG",,,,,,,,47.1,-0.35,0.02079,17.1,-0.074,0.01688,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d","F099010",4,2,"EBMXV02.0N47","Car",183,4,"2.0-N47-F30","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",3750,2.81,25.1,"1","Not eqipped","EBMX10024688","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.00183,0.0086,156,0.0001,,0.00216,0.01,65.2,"MPG",,,,,,,,47.1,-0.35,0.02079,17.1,-0.074,0.01688,"OC","Oxidation catalyst","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d","F099010",4,2,"EBMXV02.0N47","Car",183,4,"2.0-N47-F30","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",3750,2.81,25.1,"1","Not eqipped","EBMX10024688","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.00183,0.0086,156,0.0001,,0.00216,0.01,65.2,"MPG",,,,,,,,47.1,-0.35,0.02079,17.1,-0.074,0.01688,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d","F099010",4,2,"EBMXV02.0N47","Car",183,4,"2.0-N47-F30","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",3750,2.81,25.1,"1","Not eqipped","EBMX10024688","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.00183,0.0086,156,0.0001,,0.00216,0.01,65.2,"MPG",,,,,,,,47.1,-0.35,0.02079,17.1,-0.074,0.01688,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d","F099010",4,2,"EBMXV02.0N47","Car",183,4,"2.0-N47-F30","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",3750,2.81,25.1,"1","Not eqipped","EBMX10024698","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.02835,0.0477,250.33,0.01,0.00031,0.02681,0.01,40.7,"MPG",41.35,37.93,45.83,,,,,47.1,-0.35,0.02079,17.1,-0.074,0.01688,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d","F099010",4,2,"EBMXV02.0N47","Car",183,4,"2.0-N47-F30","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",3750,2.81,25.1,"1","Not eqipped","EBMX10024698","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.02835,0.0477,250.33,0.01,0.00031,0.02681,0.01,40.7,"MPG",41.35,37.93,45.83,,,,,47.1,-0.35,0.02079,17.1,-0.074,0.01688,"OC","Oxidation catalyst","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d","F099010",4,2,"EBMXV02.0N47","Car",183,4,"2.0-N47-F30","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",3750,2.81,25.1,"1","Not eqipped","EBMX10024698","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.02835,0.0477,250.33,0.01,0.00031,0.02681,0.01,40.7,"MPG",41.35,37.93,45.83,,,,,47.1,-0.35,0.02079,17.1,-0.074,0.01688,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d","F099010",4,2,"EBMXV02.0N47","Car",183,4,"2.0-N47-F30","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",3750,2.81,25.1,"1","Not eqipped","EBMX10024698","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.02835,0.0477,250.33,0.01,0.00031,0.02681,0.01,40.7,"MPG",41.35,37.93,45.83,,,,,47.1,-0.35,0.02079,17.1,-0.074,0.01688,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",4,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037289","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.02261,0.0235,246.94,0.0024,0.00031,0.01789,,41.2,"MPG",41,39.1,46,,-5.865,-4.134,-3.648,49.1,-0.357,0.0229,19.3,-0.134,0.01944,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",4,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037289","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.02261,0.0235,246.94,0.0024,0.00031,0.01789,,41.2,"MPG",41,39.1,46,,-5.865,-4.134,-3.648,49.1,-0.357,0.0229,19.3,-0.134,0.01944,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",4,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037289","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.02261,0.0235,246.94,0.0024,0.00031,0.01789,,41.2,"MPG",41,39.1,46,,-5.865,-4.134,-3.648,49.1,-0.357,0.0229,19.3,-0.134,0.01944,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",4,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037290","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.00739,0.0144,170.02,0.0001,,,,59.8,"MPG",,,,,-7.622,-6.615,-1.76,49.1,-0.357,0.0229,19.3,-0.134,0.01944,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",4,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037290","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.00739,0.0144,170.02,0.0001,,,,59.8,"MPG",,,,,-7.622,-6.615,-1.76,49.1,-0.357,0.0229,19.3,-0.134,0.01944,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",4,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037290","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.00739,0.0144,170.02,0.0001,,,,59.8,"MPG",,,,,-7.622,-6.615,-1.76,49.1,-0.357,0.0229,19.3,-0.134,0.01944,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",5,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037291","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.02898,0.036,260.18,0.0027,0.00036,0.02167,,39.1,"MPG",39.7,36.4,44.6,,-4.145,-2.727,-2.68,49.1,-0.357,0.0229,19.3,-0.134,0.01944,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",5,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037291","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.02898,0.036,260.18,0.0027,0.00036,0.02167,,39.1,"MPG",39.7,36.4,44.6,,-4.145,-2.727,-2.68,49.1,-0.357,0.0229,19.3,-0.134,0.01944,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",5,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037291","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.02898,0.036,260.18,0.0027,0.00036,0.02167,,39.1,"MPG",39.7,36.4,44.6,,-4.145,-2.727,-2.68,49.1,-0.357,0.0229,19.3,-0.134,0.01944,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",5,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037312","MFR","No","",,,,"90","US06","19","Federal Cert Diesel 7-15 PPM Sulfur","US06",0.06554,0.1159,269.19,0.0009,0.00003,0.04726,,37.8,"MPG",24.1,44.9,,,-9.362,-6.169,-4.786,49.1,-0.357,0.0229,19.3,-0.134,0.01944,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",5,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037312","MFR","No","",,,,"90","US06","19","Federal Cert Diesel 7-15 PPM Sulfur","US06",0.06554,0.1159,269.19,0.0009,0.00003,0.04726,,37.8,"MPG",24.1,44.9,,,-9.362,-6.169,-4.786,49.1,-0.357,0.0229,19.3,-0.134,0.01944,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",5,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037312","MFR","No","",,,,"90","US06","19","Federal Cert Diesel 7-15 PPM Sulfur","US06",0.06554,0.1159,269.19,0.0009,0.00003,0.04726,,37.8,"MPG",24.1,44.9,,,-9.362,-6.169,-4.786,49.1,-0.357,0.0229,19.3,-0.134,0.01944,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",6,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037292","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.0242,0.0252,254.57,0.0055,0.00063,0.01936,,39.9,"MPG",40.2,37.5,45.2,,0.432,0.603,-0.568,53.4,-0.344,0.02227,25.8,-0.171,0.01953,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",6,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037292","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.0242,0.0252,254.57,0.0055,0.00063,0.01936,,39.9,"MPG",40.2,37.5,45.2,,0.432,0.603,-0.568,53.4,-0.344,0.02227,25.8,-0.171,0.01953,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",6,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037292","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.0242,0.0252,254.57,0.0055,0.00063,0.01936,,39.9,"MPG",40.2,37.5,45.2,,0.432,0.603,-0.568,53.4,-0.344,0.02227,25.8,-0.171,0.01953,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",6,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037293","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.01091,0.0118,173.85,0.0003,,,,58.5,"MPG",,,,,-0.705,-0.891,-1.332,53.4,-0.344,0.02227,25.8,-0.171,0.01953,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",6,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037293","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.01091,0.0118,173.85,0.0003,,,,58.5,"MPG",,,,,-0.705,-0.891,-1.332,53.4,-0.344,0.02227,25.8,-0.171,0.01953,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",6,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037293","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.01091,0.0118,173.85,0.0003,,,,58.5,"MPG",,,,,-0.705,-0.891,-1.332,53.4,-0.344,0.02227,25.8,-0.171,0.01953,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",7,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037294","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.03425,0.0378,274.4,0.0035,0.00047,0.02661,,37.1,"MPG",37.9,34.2,42.9,,-0.475,0.095,-0.71,53.4,-0.344,0.02227,25.8,-0.171,0.01953,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",7,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037294","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.03425,0.0378,274.4,0.0035,0.00047,0.02661,,37.1,"MPG",37.9,34.2,42.9,,-0.475,0.095,-0.71,53.4,-0.344,0.02227,25.8,-0.171,0.01953,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",7,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037294","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.03425,0.0378,274.4,0.0035,0.00047,0.02661,,37.1,"MPG",37.9,34.2,42.9,,-0.475,0.095,-0.71,53.4,-0.344,0.02227,25.8,-0.171,0.01953,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",7,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037313","MFR","No","",,,,"90","US06","19","Federal Cert Diesel 7-15 PPM Sulfur","US06",0.02359,0.0402,273.75,0.002,0.00037,0.02082,,37.1,"MPG",23.8,44.2,,,-11.223,-6.409,-4.512,53.4,-0.344,0.02227,25.8,-0.171,0.01953,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",7,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037313","MFR","No","",,,,"90","US06","19","Federal Cert Diesel 7-15 PPM Sulfur","US06",0.02359,0.0402,273.75,0.002,0.00037,0.02082,,37.1,"MPG",23.8,44.2,,,-11.223,-6.409,-4.512,53.4,-0.344,0.02227,25.8,-0.171,0.01953,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive","K290728",7,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4000,2.81,25.1,"1","Not eqipped","GBMX10037313","MFR","No","",,,,"90","US06","19","Federal Cert Diesel 7-15 PPM Sulfur","US06",0.02359,0.0402,273.75,0.002,0.00037,0.02082,,37.1,"MPG",23.8,44.2,,,-11.223,-6.409,-4.512,53.4,-0.344,0.02227,25.8,-0.171,0.01953,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive Sports Wagon","K290728",0,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,2.81,25.1,"1","Not eqipped","GBMX10036459","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.03124,0.0418,261.48,0.005,0.00019,0.02485,0.01637,39,"MPG",38.7,37.4,42,,-0.362,-0.329,-1.364,54.5,-0.344,0.02345,27.1,-0.12,0.01991,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive Sports Wagon","K290728",0,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,2.81,25.1,"1","Not eqipped","GBMX10036459","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.03124,0.0418,261.48,0.005,0.00019,0.02485,0.01637,39,"MPG",38.7,37.4,42,,-0.362,-0.329,-1.364,54.5,-0.344,0.02345,27.1,-0.12,0.01991,"SCR","Selective Catalytic Reduction","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive Sports Wagon","K290728",0,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,2.81,25.1,"1","Not eqipped","GBMX10036459","MFR","No","",,,,"2","CVS 75 and later (w/o can. load)","19","Federal Cert Diesel 7-15 PPM Sulfur","FTP",0.03124,0.0418,261.48,0.005,0.00019,0.02485,0.01637,39,"MPG",38.7,37.4,42,,-0.362,-0.329,-1.364,54.5,-0.344,0.02345,27.1,-0.12,0.01991,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive Sports Wagon","K290728",0,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,2.81,25.1,"1","Not eqipped","GBMX10036460","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.01095,0.0092,177.58,0.0003,,,,57.2,"MPG",,,,,0.076,-0.041,-0.73,54.5,-0.344,0.02345,27.1,-0.12,0.01991,"NOXAD","NOx Adsorber","N","",,"N","No averaging"
2016,"BMW","BMX","BMW","328d xDrive Sports Wagon","K290728",0,2,"GBMXV02.0N47","Car",181,4,"2.0-N47-F3XX","SA","Semi-Automatic",8,"Y","R","2-Wheel Drive, Rear","2","Top gear ration < 1",4250,2.81,25.1,"1","Not eqipped","GBMX10036460","MFR","No","",,,,"3","HWFE","19","Federal Cert Diesel 7-15 PPM Sulfur","HWY",0.01095,0.0092,177.58,0.0003,,,,57.2,"MPG",,,,,0.076,-0.041,-0.73,54.5,-0.344,0.02345,27.1,-0.12,0.01991,"DPF","Diesel Particulate Filter","N","",,"N","No averaging"
